dataset_pair	dataset_a	dataset_b	similarity_metric	scale_variant	metric	mean	ci_low	ci_high	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_rows	n_finite_rows	n_compounds	uncertainty_scope
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	raw	delta_vs_target_peer_normalized_rank	0.0795918143673261	0.0650612233336554	0.0938118986405841	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	raw	observed_auroc	0.5806566198236685	0.5657183032327979	0.5953793917962271	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	raw	observed_normalized_best_positive_rank	0.5809382272884854	0.5653668313633577	0.5950968054755185	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	raw	observed_recall_at_1	0.0217191950157948	0.0157031358207128	0.0286474535466521	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	raw	source_individual_corrected_percentile	0.4552736367743444	0.4426796614736282	0.4680405858279099	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	raw	source_peer_normalized_rank	0.6174950066926462	0.6135901333834749	0.6211000506033706	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	raw	target_individual_corrected_percentile	0.5818377884214196	0.567459880159639	0.5958584953374266	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	raw	target_peer_normalized_rank	0.5013464129211592	0.5007109485443615	0.5021364266366273	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	raw	delta_vs_source_peer_normalized_rank	-0.1129313277039614	-0.1879383240906188	-0.0273822633696377	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	raw	delta_vs_target_peer_normalized_rank	0.086254800457882	0.0199681035025171	0.1627355178760688	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	raw	observed_auroc	0.6089582890928453	0.5439205864555732	0.692501697620024	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	raw	observed_normalized_best_positive_rank	0.617704934838595	0.5521994530196382	0.6928606082637518	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	raw	observed_recall_at_1	0.0658550983384686	0.0279952683007287	0.2170662327802553	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	raw	source_individual_corrected_percentile	0.3937942156584146	0.3440006492990851	0.4733462595391075	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	raw	source_peer_normalized_rank	0.7306362625425562	0.7071270133795372	0.7541856506300201	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	raw	target_individual_corrected_percentile	0.5955174377826872	0.5320028914655373	0.677235631010544	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	raw	target_peer_normalized_rank	0.5314501343807129	0.5281407057572578	0.5348768924889037	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	raw	delta_vs_source_peer_normalized_rank	0.1232991169438889	0.0748009055137431	0.1778449580556037	bca	ok	0.95	2000	21857	21576	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	raw	delta_vs_target_peer_normalized_rank	0.2315191092425588	0.1950683841795957	0.2739456445454217	bca	ok	0.95	2000	21857	21442	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	raw	observed_auroc	0.7588055379434724	0.7217943366575954	0.8049362049800315	bca	ok	0.95	2000	21857	21857	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	raw	observed_normalized_best_positive_rank	0.7612883346530026	0.7275168399370889	0.8138855200531395	bca	ok	0.95	2000	21857	21857	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	raw	observed_recall_at_1	0.242986429660081	0.178038322482023	0.3548788798630293	bca	ok	0.95	2000	21857	21857	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	raw	source_individual_corrected_percentile	0.6360192972330514	0.5863207292819219	0.711288273860676	bca	ok	0.95	2000	21857	21576	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	raw	source_peer_normalized_rank	0.6371652917137731	0.6229305768198768	0.6551257431998966	bca	ok	0.95	2000	21857	21576	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	raw	target_individual_corrected_percentile	0.7564843025092234	0.7197071243034916	0.8044552194786593	bca	ok	0.95	2000	21857	21442	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	raw	target_peer_normalized_rank	0.5263453068654982	0.518718240836001	0.532641871952101	bca	ok	0.95	2000	21857	21442	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	raw	delta_vs_source_peer_normalized_rank	-0.0245067665406232	-0.0698392996432521	0.0203864055654077	bca	ok	0.95	2000	1897	1876	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	raw	delta_vs_target_peer_normalized_rank	0.1325974127075992	0.0828683728240324	0.1783691770981623	bca	ok	0.95	2000	1897	1887	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	raw	observed_auroc	0.6484763731107406	0.5937731054792101	0.6950508873785444	bca	ok	0.95	2000	1897	1897	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	raw	observed_normalized_best_positive_rank	0.649070718270028	0.5986875533055799	0.6970962999350375	bca	ok	0.95	2000	1897	1897	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	raw	observed_recall_at_1	0.0491606862542426	0.0274589545391261	0.0861554169256638	bca	ok	0.95	2000	1897	1897	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	raw	source_individual_corrected_percentile	0.4545317115883266	0.4159243518269674	0.5012219004027534	bca	ok	0.95	2000	1897	1876	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	raw	source_peer_normalized_rank	0.6747731349395603	0.6571545585825508	0.6884721555807655	bca	ok	0.95	2000	1897	1876	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	raw	target_individual_corrected_percentile	0.6483813919005532	0.59916231770676	0.6965280863522714	bca	ok	0.95	2000	1897	1887	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	raw	target_peer_normalized_rank	0.5175775506458764	0.5105932581499184	0.5236742763795472	bca	ok	0.95	2000	1897	1887	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	raw	delta_vs_source_peer_normalized_rank	-0.1462697877947331	-0.2155247403644277	-0.0717586288127355	bca	ok	0.95	2000	692	675	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	raw	delta_vs_target_peer_normalized_rank	0.1201280780893049	0.0492098443654523	0.1940075891644333	bca	ok	0.95	2000	692	687	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	raw	observed_auroc	0.6390585937376507	0.5658684458288227	0.7133902185158402	bca	ok	0.95	2000	692	692	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	raw	observed_normalized_best_positive_rank	0.6403006031431895	0.571327078414793	0.7166690900341722	bca	ok	0.95	2000	692	692	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	raw	observed_recall_at_1	0.0691236066350952	0.0325818449931232	0.1318121330611592	bca	ok	0.95	2000	692	692	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	raw	source_individual_corrected_percentile	0.3372908937806829	0.2830680606555139	0.429370748911251	bca	ok	0.95	2000	692	675	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	raw	source_peer_normalized_rank	0.7808886970654061	0.7516459619531591	0.8040648064114746	bca	ok	0.95	2000	692	675	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	raw	target_individual_corrected_percentile	0.6379790341166041	0.5669968589226608	0.7249073773725798	bca	ok	0.95	2000	692	687	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	raw	target_peer_normalized_rank	0.5115410121403865	0.5012657332243841	0.5189748653912767	bca	ok	0.95	2000	692	687	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	spearman	raw	delta_vs_source_peer_normalized_rank	0.1145741430112698	0.0344142822148164	0.1800101980074982	bca	ok	0.95	2000	372	372	68	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	spearman	raw	delta_vs_target_peer_normalized_rank	0.2562879381896611	0.186123773680383	0.3054670939352051	bca	ok	0.95	2000	372	372	68	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	spearman	raw	observed_auroc	0.8294723297451334	0.7563075108986183	0.8825535511175296	bca	ok	0.95	2000	372	372	68	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	spearman	raw	observed_normalized_best_positive_rank	0.8296351201375926	0.7612756107138499	0.8815839475652482	bca	ok	0.95	2000	372	372	68	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	spearman	raw	observed_recall_at_1	0.2281954887218045	0.1506149894964742	0.3231573341646245	bca	ok	0.95	2000	372	372	68	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	spearman	raw	source_individual_corrected_percentile	0.5857289462502221	0.5183257545389134	0.6556063878417863	bca	ok	0.95	2000	372	372	68	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
